t,r,m,i,value
1880,CHN,Sn,CHN,0.01505011489263424
1880,CHN,Sn,EU27,0.6256674723205169
1880,CHN,Sn,ROW,0.35928241278684897
1880,CHN,Zn,CHN,0.16579299238656575
1880,CHN,Zn,EU27,0.5664462384867
1880,CHN,Zn,ROW,0.2677607691267343
1880,EU27,Ni,CHN,0.004896472916790499
1880,EU27,Ni,EU27,0.3573212693972728
1880,EU27,Ni,ROW,0.6377822576859368
1880,EU27,Sn,CHN,0.022151267777358912
1880,EU27,Sn,EU27,0.5691347549858939
1880,EU27,Sn,ROW,0.4087139772367472
1880,EU27,Zn,CHN,0.16524047242096768
1880,EU27,Zn,EU27,0.5640886433014863
1880,EU27,Zn,ROW,0.27067088427754604
1880,ROW,Ni,CHN,0.004913685832561818
1880,ROW,Ni,EU27,0.35857738599751887
1880,ROW,Ni,ROW,0.6365089281699192
1880,ROW,Sn,CHN,0.015050114892634234
1880,ROW,Sn,EU27,0.6256674723205168
1880,ROW,Sn,ROW,0.359282412786849
1880,ROW,Zn,CHN,0.16579299238656575
1880,ROW,Zn,EU27,0.5664462384867001
1880,ROW,Zn,ROW,0.2677607691267343
1881,CHN,Ni,CHN,0.004909622225286811
1881,CHN,Ni,EU27,0.35729086622360545
1881,CHN,Ni,ROW,0.6377995115511077
1881,CHN,Sn,CHN,0.014914361833206543
1881,CHN,Sn,EU27,0.6259806958082493
1881,CHN,Sn,ROW,0.3591049423585442
1881,CHN,Zn,CHN,0.16612794616507337
1881,CHN,Zn,EU27,0.5665036512296265
1881,CHN,Zn,ROW,0.2673684026053001
1881,EU27,Ni,CHN,0.004895234451920083
1881,EU27,Ni,EU27,0.35624381621174295
1881,EU27,Ni,ROW,0.6388609493363371
1881,EU27,Sn,CHN,0.02155252748292995
1881,EU27,Sn,EU27,0.5732175036169169
1881,EU27,Sn,ROW,0.4052299689001532
1881,EU27,Zn,CHN,0.16521249515405306
1881,EU27,Zn,EU27,0.5626064761587485
1881,EU27,Zn,ROW,0.27218102868719857
1881,ROW,Ni,CHN,0.0049121311028726775
1881,ROW,Ni,EU27,0.35747344626841754
1881,ROW,Ni,ROW,0.6376144226287098
1881,ROW,Sn,CHN,0.014914361833206534
1881,ROW,Sn,EU27,0.6259806958082493
1881,ROW,Sn,ROW,0.35910494235854407
1881,ROW,Zn,CHN,0.16612794616507337
1881,ROW,Zn,EU27,0.5665036512296265
1881,ROW,Zn,ROW,0.26736840260530004
1882,CHN,Ni,CHN,0.004908153326064021
1882,CHN,Ni,EU27,0.35622458383148603
1882,CHN,Ni,ROW,0.63886726284245
1882,CHN,Sn,CHN,0.014783262245663745
1882,CHN,Sn,EU27,0.6262821556850238
1882,CHN,Sn,ROW,0.35893458206931245
1882,CHN,Zn,CHN,0.16645195021705642
1882,CHN,Zn,EU27,0.5665559898732812
1882,CHN,Zn,ROW,0.2669920599096624
1882,EU27,Ni,CHN,0.004894026124635315
1882,EU27,Ni,EU27,0.3551992579878698
1882,EU27,Ni,ROW,0.639906715887495
1882,EU27,Sn,CHN,0.021631064961284443
1882,EU27,Sn,EU27,0.5719359152680619
1882,EU27,Sn,ROW,0.40643301977065366
1882,EU27,Zn,CHN,0.16597050836594326
1882,EU27,Zn,EU27,0.5645110282977571
1882,EU27,Zn,ROW,0.26951846333629964
1882,ROW,Ni,CHN,0.004910616614758417
1882,ROW,Ni,EU27,0.35640336471539974
1882,ROW,Ni,ROW,0.6386860186698418
1882,ROW,Sn,CHN,0.014783262245663745
1882,ROW,Sn,EU27,0.6262821556850238
1882,ROW,Sn,ROW,0.35893458206931245
1882,ROW,Zn,CHN,0.16645195021705642
1882,ROW,Zn,EU27,0.5665559898732812
1882,ROW,Zn,ROW,0.2669920599096624
1883,CHN,Ni,CHN,0.004906722774187872
1883,CHN,Ni,EU27,0.35519048734302466
1883,CHN,Ni,ROW,0.6399027898827875
1883,CHN,Sn,CHN,0.014656696845416175
1883,CHN,Sn,EU27,0.6265698368035306
1883,CHN,Sn,ROW,0.3587734663510533
1883,CHN,Zn,CHN,0.16676514531480152
1883,CHN,Zn,EU27,0.5666045831056951
1883,CHN,Zn,ROW,0.2666302715795035
1883,EU27,Ni,CHN,0.00489284791076556
1883,EU27,Ni,EU27,0.3541861062667768
1883,EU27,Ni,ROW,0.6409210458224577
1883,EU27,Sn,CHN,0.021064120868320692
1883,EU27,Sn,EU27,0.5757938990908748
1883,EU27,Sn,ROW,0.4031419800408046
1883,EU27,Zn,CHN,0.1659390948183833
1883,EU27,Zn,EU27,0.5631034571504
1883,EU27,Zn,ROW,0.27095744803121674
1883,ROW,Ni,CHN,0.004909141919846926
1883,ROW,Ni,EU27,0.35536560576017134
1883,ROW,Ni,ROW,0.6397252523199817
1883,ROW,Sn,CHN,0.01465669684541617
1883,ROW,Sn,EU27,0.6265698368035306
1883,ROW,Sn,ROW,0.3587734663510533
1883,ROW,Zn,CHN,0.16676514531480155
1883,ROW,Zn,EU27,0.5666045831056951
1883,ROW,Zn,ROW,0.26663027157950353
1884,CHN,Ni,CHN,0.004905330090537732
1884,CHN,Ni,EU27,0.3541871404766336
1884,CHN,Ni,ROW,0.6409075294328287
1884,CHN,Sn,CHN,0.014534347252764134
1884,CHN,Sn,EU27,0.626847130416921
1884,CHN,Sn,ROW,0.3586185223303149
1884,CHN,Zn,CHN,0.16706839960672779
1884,CHN,Zn,EU27,0.5666487638926204
1884,CHN,Zn,ROW,0.26628283650065177
1884,EU27,Ni,CHN,0.004891699674055157
1884,EU27,Ni,EU27,0.3532029624196295
1884,EU27,Ni,ROW,0.6419053379063152
1884,EU27,Sn,CHN,0.021145011036618443
1884,EU27,Sn,EU27,0.5745356485333633
1884,EU27,Sn,ROW,0.40431934043001827
1884,EU27,Zn,CHN,0.16664964298330753
1884,EU27,Zn,EU27,0.5648776256258751
1884,EU27,Zn,ROW,0.2684727313908173
1884,ROW,Ni,CHN,0.004907706478541621
1884,ROW,Ni,EU27,0.3543587264975996
1884,ROW,Ni,ROW,0.6407335670238586
1884,ROW,Sn,CHN,0.014534347252764129
1884,ROW,Sn,EU27,0.626847130416921
1884,ROW,Sn,ROW,0.3586185223303148
1884,ROW,Zn,CHN,0.1670683996067278
1884,ROW,Zn,EU27,0.5666487638926204
1884,ROW,Zn,ROW,0.26628283650065177
1885,CHN,Ni,CHN,0.004903974717728937
1885,CHN,Ni,EU27,0.35321319227552067
1885,CHN,Ni,ROW,0.6418828330067504
1885,CHN,Sn,CHN,0.014416113405042088
1885,CHN,Sn,EU27,0.6271120707329699
1885,CHN,Sn,ROW,0.35847181586198795
1885,CHN,Zn,CHN,0.16736181486087245
1885,CHN,Zn,EU27,0.5666897507491955
1885,CHN,Zn,ROW,0.26594843438993215
1885,EU27,Ni,CHN,0.004890581183215097
1885,EU27,Ni,EU27,0.35224851089892567
1885,EU27,Ni,ROW,0.6428609079178592
1885,EU27,Sn,CHN,0.02060744993021281
1885,EU27,Sn,EU27,0.5781868402822355
1885,EU27,Sn,ROW,0.4012057097875517
1885,EU27,Zn,CHN,0.1666156624180936
1885,EU27,Zn,EU27,0.5635402752412348
1885,EU27,Zn,ROW,0.2698440623406716
1885,ROW,Ni,CHN,0.004906309675957582
1885,ROW,Ni,EU27,0.35338136974323636
1885,ROW,Ni,ROW,0.6417123205808061
1885,ROW,Sn,CHN,0.014416113405042086
1885,ROW,Sn,EU27,0.6271120707329699
1885,ROW,Sn,ROW,0.358471815861988
1885,ROW,Zn,CHN,0.16736181486087243
1885,ROW,Zn,EU27,0.5666897507491954
1885,ROW,Zn,ROW,0.2659484343899321
1886,CHN,Ni,CHN,0.004902656034091153
1886,CHN,Ni,EU27,0.35226737080288545
1886,CHN,Ni,ROW,0.6428299731630234
1886,CHN,Sn,CHN,0.014301708815201595
1886,CHN,Sn,EU27,0.6273678105473619
1886,CHN,Sn,ROW,0.3583304806374366
1886,CHN,Zn,CHN,0.16764618056705902
1886,CHN,Zn,EU27,0.5667268920538905
1886,CHN,Zn,ROW,0.2656269273790505
1886,EU27,Ni,CHN,0.004889492126797055
1886,EU27,Ni,EU27,0.35132151309234255
1886,EU27,Ni,ROW,0.6437889947808604
1886,EU27,Sn,CHN,0.02069003656535776
1886,EU27,Sn,EU27,0.5769537606787865
1886,EU27,Sn,ROW,0.4023562027558558
1886,EU27,Zn,CHN,0.16728278853281026
1886,EU27,Zn,EU27,0.5651960407089827
1886,EU27,Zn,ROW,0.267521170758207
1886,ROW,Ni,CHN,0.004904950835739533
1886,ROW,Ni,EU27,0.3524322577004299
1886,ROW,Ni,ROW,0.6426627914638305
1886,ROW,Sn,CHN,0.014301708815201594
1886,ROW,Sn,EU27,0.6273678105473619
1886,ROW,Sn,ROW,0.3583304806374366
1886,ROW,Zn,CHN,0.16764618056705902
1886,ROW,Zn,EU27,0.5667268920538905
1886,ROW,Zn,ROW,0.2656269273790505
1887,CHN,Ni,CHN,0.004901373365792761
1887,CHN,Ni,EU27,0.35134847739075276
1887,CHN,Ni,ROW,0.6437501492434544
1887,CHN,Sn,CHN,0.0141910496856845
1887,CHN,Sn,EU27,0.6276124371976245
1887,CHN,Sn,ROW,0.3581965131166911
1887,CHN,Zn,CHN,0.1679215663325953
1887,CHN,Zn,EU27,0.566761309051544
1887,CHN,Zn,ROW,0.26531712461586066
1887,EU27,Ni,CHN,0.004888432126165245
1887,EU27,Ni,EU27,0.3504208017171528
1887,EU27,Ni,ROW,0.6446907661566819
1887,EU27,Sn,CHN,0.02017968088074151
1887,EU27,Sn,EU27,0.5804142548872223
1887,EU27,Sn,ROW,0.3994060642320363
1887,EU27,Zn,CHN,0.16724695612988555
1887,EU27,Zn,EU27,0.5639247944530195
1887,EU27,Zn,ROW,0.2688282494170949
1887,ROW,Ni,CHN,0.004903629232034632
1887,ROW,Ni,EU27,0.3515101861833964
1887,ROW,Ni,ROW,0.643586184584569
1887,ROW,Sn,CHN,0.014191049685684493
1887,ROW,Sn,EU27,0.6276124371976244
1887,ROW,Sn,ROW,0.35819651311669104
1887,ROW,Zn,CHN,0.1679215663325953
1887,ROW,Zn,EU27,0.5667613090515441
1887,ROW,Zn,ROW,0.26531712461586066
1888,CHN,Ni,CHN,0.004900125997348374
1888,CHN,Ni,EU27,0.35045538138640914
1888,CHN,Ni,ROW,0.6446444926162426
1888,CHN,Sn,CHN,0.014083877343090682
1888,CHN,Sn,EU27,0.6278488911261851
1888,CHN,Sn,ROW,0.3580672315307241
1888,CHN,Zn,CHN,0.1681886925146146
1888,CHN,Zn,EU27,0.5667923676033048
1888,CHN,Zn,ROW,0.2650189398820807
1888,EU27,Ni,CHN,0.004887400746805343
1888,EU27,Ni,EU27,0.3495452757004108
1888,EU27,Ni,ROW,0.6455673235527838
1888,EU27,Sn,CHN,0.020263412067304216
1888,EU27,Sn,EU27,0.5792076587225065
1888,EU27,Sn,ROW,0.4005289292101893
1888,EU27,Zn,CHN,0.16787426498531363
1888,EU27,Zn,EU27,0.5654727387380035
1888,EU27,Zn,ROW,0.2666529962766828
1888,ROW,Ni,CHN,0.004902344099856743
1888,ROW,Ni,EU27,0.35061401933999353
1888,ROW,Ni,ROW,0.6444836365601497
1888,ROW,Sn,CHN,0.014083877343090679
1888,ROW,Sn,EU27,0.6278488911261851
1888,ROW,Sn,ROW,0.3580672315307241
1888,ROW,Zn,CHN,0.1681886925146146
1888,ROW,Zn,EU27,0.5667923676033048
1888,ROW,Zn,ROW,0.2650189398820807
1889,CHN,Ni,CHN,0.004898913180715419
1889,CHN,Ni,EU27,0.34958701534680614
1889,CHN,Ni,ROW,0.6455140714724785
1889,CHN,Sn,CHN,0.01398012178844838
1889,CHN,Sn,EU27,0.6280753150622942
1889,CHN,Sn,ROW,0.3579445631492576
1889,CHN,Zn,CHN,0.16844760220379498
1889,CHN,Zn,EU27,0.5668211026680551
1889,CHN,Zn,ROW,0.26473129512815
1889,EU27,Ni,CHN,0.004886397508178591
1889,EU27,Ni,EU27,0.3486938954963808
1889,EU27,Ni,ROW,0.6464197069954406
1889,EU27,Sn,CHN,0.01977829250966906
1889,EU27,Sn,EU27,0.5824919090469044
1889,EU27,Sn,ROW,0.3977297984434265
1889,EU27,Zn,CHN,0.16783716905556317
1889,EU27,Zn,EU27,0.5642637322008194
1889,EU27,Zn,ROW,0.26789909874361734
1889,ROW,Ni,CHN,0.004901094644047741
1889,ROW,Ni,EU27,0.3497426848243624
1889,ROW,Ni,ROW,0.64535622053159
1889,ROW,Sn,CHN,0.013980121788448374
1889,ROW,Sn,EU27,0.6280753150622941
1889,ROW,Sn,ROW,0.3579445631492576
1889,ROW,Zn,CHN,0.16844760220379498
1889,ROW,Zn,EU27,0.566821102668055
1889,ROW,Zn,ROW,0.26473129512814997
1890,CHN,Ni,CHN,0.004897734143158866
1890,CHN,Ni,EU27,0.3487423706368825
1890,CHN,Ni,ROW,0.6463598952199586
1890,CHN,Sn,CHN,0.013879548699078656
1890,CHN,Sn,EU27,0.6282944593900668
1890,CHN,Sn,ROW,0.3578259919108545
1890,CHN,Zn,CHN,0.16869895474138177
1890,CHN,Zn,EU27,0.5668468989774258
1890,CHN,Zn,ROW,0.2644541462811923
1890,EU27,Ni,CHN,0.004885421892302279
1890,EU27,Ni,EU27,0.3478656787981474
1890,EU27,Ni,ROW,0.6472488993095503
1890,EU27,Sn,CHN,0.019862704174900932
1890,EU27,Sn,EU27,0.5813126902117652
1890,EU27,Sn,ROW,0.3988246056133337
1890,EU27,Zn,CHN,0.1684278842752775
1890,EU27,Zn,EU27,0.5657132345762056
1890,EU27,Zn,ROW,0.2658588811485169
1890,ROW,Ni,CHN,0.004899880047014501
1890,ROW,Ni,EU27,0.34889516937521714
1890,ROW,Ni,ROW,0.6462049505777683
1890,ROW,Sn,CHN,0.013879548699078653
1890,ROW,Sn,EU27,0.6282944593900668
1890,ROW,Sn,ROW,0.3578259919108545
1890,ROW,Zn,CHN,0.1686989547413818
1890,ROW,Zn,EU27,0.5668468989774259
1890,ROW,Zn,ROW,0.2644541462811923
1891,CHN,Ni,CHN,0.004896588094039994
1891,CHN,Ni,EU27,0.34792049339264625
1891,CHN,Ni,ROW,0.6471829185133138
1891,CHN,Sn,CHN,0.013782099809276133
1891,CHN,Sn,EU27,0.6285045233611641
1891,CHN,Sn,ROW,0.3577133768295597
1891,CHN,Zn,CHN,0.16894277136946723
1891,CHN,Zn,EU27,0.5668707146054248
1891,CHN,Zn,ROW,0.2641865140251078
1891,EU27,Ni,CHN,0.004884473351214641
1891,EU27,Ni,EU27,0.3470596966051337
1891,EU27,Ni,ROW,0.6480558300436517
1891,EU27,Sn,CHN,0.019401035928236464
1891,EU27,Sn,EU27,0.584433712240692
1891,EU27,Sn,ROW,0.39616525183107154
1891,EU27,Zn,CHN,0.16839000838717677
1891,EU27,Zn,EU27,0.5645628460067648
1891,EU27,Zn,ROW,0.2670471456060585
1891,ROW,Ni,CHN,0.004898699475397104
1891,ROW,Ni,EU27,0.3480705147604635
1891,ROW,Ni,ROW,0.6470307857641394
1891,ROW,Sn,CHN,0.013782099809276128
1891,ROW,Sn,EU27,0.628504523361164
1891,ROW,Sn,ROW,0.3577133768295597
1891,ROW,Zn,CHN,0.16894277136946725
1891,ROW,Zn,EU27,0.5668707146054249
1891,ROW,Zn,ROW,0.2641865140251078
1892,CHN,Ni,CHN,0.004895474230665053
1892,CHN,Ni,EU27,0.3471204808141436
1892,CHN,Ni,ROW,0.6479840449551912
1892,CHN,Sn,CHN,0.013687562194443422
1892,CHN,Sn,EU27,0.6287080864568272
1892,CHN,Sn,ROW,0.35760435134872937
1892,CHN,Zn,CHN,0.16917965736076493
1892,CHN,Zn,EU27,0.5668919540184023
1892,CHN,Zn,ROW,0.2639283886208326
1892,EU27,Ni,CHN,0.004883551313462042
1892,EU27,Ni,EU27,0.34627506961244797
1892,EU27,Ni,ROW,0.6488413790740899
1892,EU27,Sn,CHN,0.019485738138083082
1892,EU27,Sn,EU27,0.5832824283446041
1892,EU27,Sn,ROW,0.3972318335173129
1892,EU27,Zn,CHN,0.16894702093219643
1892,EU27,Zn,EU27,0.565922247666808
1892,EU27,Zn,ROW,0.2651307314009955
1892,ROW,Ni,CHN,0.004897552085803703
1892,ROW,Ni,EU27,0.3472678140531324
1892,ROW,Ni,ROW,0.6478346338610639
1892,ROW,Sn,CHN,0.013687562194443418
1892,ROW,Sn,EU27,0.6287080864568272
1892,ROW,Sn,ROW,0.35760435134872937
1892,ROW,Zn,CHN,0.16917965736076496
1892,ROW,Zn,EU27,0.5668919540184024
1892,ROW,Zn,ROW,0.2639283886208327
1893,CHN,Ni,CHN,0.004894391743312356
1893,CHN,Ni,EU27,0.3463414777572061
1893,CHN,Ni,ROW,0.6487641304994816
1893,CHN,Sn,CHN,0.013595887586641592
1893,CHN,Sn,EU27,0.6289034047392238
1893,CHN,Sn,ROW,0.35750070767413444
1893,CHN,Zn,CHN,0.1694096159795774
1893,CHN,Zn,EU27,0.5669115064924038
1893,CHN,Zn,ROW,0.26367887752801883
1893,EU27,Ni,CHN,0.004882655189729018
1893,EU27,Ni,EU27,0.3455109648916628
1893,EU27,Ni,ROW,0.6496063799186081
1893,EU27,Sn,CHN,0.019045900154228402
1893,EU27,Sn,EU27,0.5862519734800454
1893,EU27,Sn,ROW,0.39470212636572616
1893,EU27,Zn,CHN,0.16890876196818788
1893,EU27,Zn,EU27,0.5648270864988071
1893,EU27,Zn,ROW,0.2662641515330051
1893,ROW,Ni,CHN,0.004896437029730248
1893,ROW,Ni,EU27,0.3464862082073948
1893,ROW,Ni,ROW,0.6486173547628749
1893,ROW,Sn,CHN,0.01359588758664159
1893,ROW,Sn,EU27,0.6289034047392239
1893,ROW,Sn,ROW,0.35750070767413444
1893,ROW,Zn,CHN,0.1694096159795774
1893,ROW,Zn,EU27,0.5669115064924037
1893,ROW,Zn,ROW,0.26367887752801883
1894,CHN,Ni,CHN,0.004893339819541275
1894,CHN,Ni,EU27,0.34558267359617995
1894,CHN,Ni,ROW,0.6495239865842788
1894,CHN,Sn,CHN,0.013506881931440446
1894,CHN,Sn,EU27,0.6290929033379162
1894,CHN,Sn,ROW,0.35740021473064326
1894,CHN,Zn,CHN,0.16963320440240012
1894,CHN,Zn,EU27,0.5669287966918513
1894,CHN,Zn,ROW,0.2634379989057486
1894,EU27,Ni,CHN,0.004881784377716535
1894,EU27,Ni,EU27,0.3447665928358715
1894,EU27,Ni,ROW,0.650351622786412
1894,EU27,Sn,CHN,0.01913056567402666
1894,EU27,Sn,EU27,0.5851289123932345
1894,EU27,Sn,ROW,0.3957405219327389
1894,EU27,Zn,CHN,0.16943467152955674
1894,EU27,Zn,EU27,0.5661038290185999
1894,EU27,Zn,ROW,0.2644614994518433
1894,ROW,Ni,CHN,0.004895353457768166
1894,ROW,Ni,EU27,0.3457248829067464
1894,ROW,Ni,ROW,0.6493797636354854
1894,ROW,Sn,CHN,0.013506881931440444
1894,ROW,Sn,EU27,0.6290929033379163
1894,ROW,Sn,ROW,0.3574002147306433
1894,ROW,Zn,CHN,0.1696332044024001
1894,ROW,Zn,EU27,0.5669287966918513
1894,ROW,Zn,ROW,0.2634379989057486
1895,CHN,Ni,CHN,0.0048923176478736
1895,CHN,Ni,EU27,0.3448432993327624
1895,CHN,Ni,ROW,0.650264383019364
1895,CHN,Sn,CHN,0.013420505495490143
1895,CHN,Sn,EU27,0.629274894790297
1895,CHN,Sn,ROW,0.35730459971421286
1895,CHN,Zn,CHN,0.16985041113303126
1895,CHN,Zn,EU27,0.5669446520850515
1895,CHN,Zn,ROW,0.26320493678191725
1895,EU27,Ni,CHN,0.00488093826636077
1895,EU27,Ni,EU27,0.3440412043447242
1895,EU27,Ni,ROW,0.6510778573889151
1895,EU27,Sn,CHN,0.018711082607646604
1895,EU27,Sn,EU27,0.587957617410088
1895,EU27,Sn,ROW,0.3933312999822654
1895,EU27,Zn,CHN,0.1693963544722058
1895,EU27,Zn,EU27,0.5650607233785383
1895,EU27,Zn,ROW,0.26554292214925584
1895,ROW,Ni,CHN,0.004894300523190117
1895,ROW,Ni,EU27,0.3449830656593848
1895,ROW,Ni,ROW,0.6501226338174251
1895,ROW,Sn,CHN,0.01342050549549014
1895,ROW,Sn,EU27,0.629274894790297
1895,ROW,Sn,ROW,0.3573045997142128
1895,ROW,Zn,CHN,0.16985041113303123
1895,ROW,Zn,EU27,0.5669446520850515
1895,ROW,Zn,ROW,0.2632049367819172
1896,CHN,Ni,CHN,0.004891324420926325
1896,CHN,Ni,EU27,0.34412262492864926
1896,CHN,Ni,ROW,0.6509860506504245
1896,CHN,Sn,CHN,0.013336580921756394
1896,CHN,Sn,EU27,0.629451664251923
1896,CHN,Sn,ROW,0.3572117548263206
1896,CHN,Zn,CHN,0.17006175040745963
1896,CHN,Zn,EU27,0.5669585176921637
1896,CHN,Zn,ROW,0.26297973190037677
1896,EU27,Ni,CHN,0.004880116239473283
1896,EU27,Ni,EU27,0.34333408822766986
1896,EU27,Ni,ROW,0.6517857955328569
1896,EU27,Sn,CHN,0.018795437326401567
1896,EU27,Sn,EU27,0.5868628511813548
1896,EU27,Sn,ROW,0.3943417114922437
1896,EU27,Zn,CHN,0.16989350491555893
1896,EU27,Zn,EU27,0.5662614657905642
1896,EU27,Zn,ROW,0.2638450292938768
1896,ROW,Ni,CHN,0.004893277384992593
1896,ROW,Ni,EU27,0.3442600231183912
1896,ROW,Ni,ROW,0.6508466994966162
1896,ROW,Sn,CHN,0.013336580921756392
1896,ROW,Sn,EU27,0.629451664251923
1896,ROW,Sn,ROW,0.35721175482632056
1896,ROW,Zn,CHN,0.17006175040745963
1896,ROW,Zn,EU27,0.5669585176921637
1896,ROW,Zn,ROW,0.26297973190037677
1897,CHN,Ni,CHN,0.004890359338065125
1897,CHN,Ni,EU27,0.3434199568419803
1897,CHN,Ni,ROW,0.6516896838199546
1897,CHN,Sn,CHN,0.013255075774073269
1897,CHN,Sn,EU27,0.6296215799436161
1897,CHN,Sn,ROW,0.35712334428231063
1897,CHN,Zn,CHN,0.17026719864876538
1897,CHN,Zn,EU27,0.5669711652440679
1897,CHN,Zn,ROW,0.26276163610716674
1897,EU27,Ni,CHN,0.004879317678873469
1897,EU27,Ni,EU27,0.3426445688058606
1897,EU27,Ni,ROW,0.6524761135152659
1897,EU27,Sn,CHN,0.018394963745674234
1897,EU27,Sn,EU27,0.5895603672732377
1897,EU27,Sn,ROW,0.39204466898108803
1897,EU27,Zn,CHN,0.1698553949956789
1897,EU27,Zn,EU27,0.565267449602019
1897,EU27,Zn,ROW,0.26487715540230217
1897,ROW,Ni,CHN,0.004892283210464285
1897,ROW,Ni,EU27,0.3435550586066188
1897,ROW,Ni,ROW,0.651552658182917
1897,ROW,Sn,CHN,0.013255075774073267
1897,ROW,Sn,EU27,0.6296215799436162
1897,ROW,Sn,ROW,0.35712334428231063
1897,ROW,Zn,CHN,0.17026719864876538
1897,ROW,Zn,EU27,0.5669711652440679
1897,ROW,Zn,ROW,0.2627616361071667
1898,CHN,Ni,CHN,0.004889421607639116
1898,CHN,Ni,EU27,0.3427346357495902
1898,CHN,Ni,ROW,0.6523759426427708
1898,CHN,Sn,CHN,0.013175827518293597
1898,CHN,Sn,EU27,0.6297867995999388
1898,CHN,Sn,ROW,0.3570373728817677
1898,CHN,Zn,CHN,0.17046723162126146
1898,CHN,Zn,EU27,0.566982060042684
1898,CHN,Zn,ROW,0.26255070833605465
1898,EU27,Ni,CHN,0.00487854196707555
1898,EU27,Ni,EU27,0.3419720036951536
1898,EU27,Ni,ROW,0.6531494543377707
1898,EU27,Sn,CHN,0.018478778638709538
1898,EU27,Sn,EU27,0.5884937959070986
1898,EU27,Sn,ROW,0.3930274254541917
1898,EU27,Zn,CHN,0.17032590481426624
1898,EU27,Zn,EU27,0.566398167809997
1898,EU27,Zn,ROW,0.2632759273757369
1898,ROW,Ni,CHN,0.004891317177340535
1898,ROW,Ni,EU27,0.34286750982822123
1898,ROW,Ni,ROW,0.6522411729944382
1898,ROW,Sn,CHN,0.013175827518293593
1898,ROW,Sn,EU27,0.6297867995999387
1898,ROW,Sn,ROW,0.3570373728817676
1898,ROW,Zn,CHN,0.17046723162126143
1898,ROW,Zn,EU27,0.5669820600426839
1898,ROW,Zn,ROW,0.2625507083360546
1899,CHN,Ni,CHN,0.00488851044885008
1899,CHN,Ni,EU27,0.34206603443887135
1899,CHN,Ni,ROW,0.6530454551122786
1899,CHN,Sn,CHN,0.013098809965933047
1899,CHN,Sn,EU27,0.6299457460040648
1899,CHN,Sn,ROW,0.356955444030002
1899,CHN,Zn,CHN,0.1706618159035954
1899,CHN,Zn,EU27,0.5669919233763513
1899,CHN,Zn,ROW,0.2623462607200533
1899,EU27,Ni,CHN,0.004877788489584741
1899,EU27,Ni,EU27,0.3413157817544013
1899,EU27,Ni,ROW,0.653806429756014
1899,EU27,Sn,CHN,0.018096085196256828
1899,EU27,Sn,EU27,0.5910689003755132
1899,EU27,Sn,ROW,0.39083501442823004
1899,EU27,Zn,CHN,0.17028821752275186
1899,EU27,Zn,EU27,0.565450467911482
1899,EU27,Zn,ROW,0.26426131456576607
1899,ROW,Ni,CHN,0.004890378475596772
1899,ROW,Ni,EU27,0.3421967467505566
1899,ROW,Ni,ROW,0.6529128747738466
1899,ROW,Sn,CHN,0.013098809965933045
1899,ROW,Sn,EU27,0.6299457460040648
1899,ROW,Sn,ROW,0.35695544403000207
1899,ROW,Zn,CHN,0.1706618159035954
1899,ROW,Zn,EU27,0.5669919233763513
1899,ROW,Zn,ROW,0.26234626072005335
1900,CHN,Ni,CHN,0.004887625093302671
1900,CHN,Ni,EU27,0.34141355585464433
1900,CHN,Ni,ROW,0.653698819052053
1900,CHN,Sn,CHN,0.01302387378275857
1900,CHN,Sn,EU27,0.6301004604822193
1900,CHN,Sn,ROW,0.3568756657350221
1900,CHN,Zn,CHN,0.17085139267703675
1900,CHN,Zn,EU27,0.5670002405808298
1900,CHN,Zn,ROW,0.26214836674213354
1900,EU27,Ni,CHN,0.004877056636850636
1900,EU27,Ni,EU27,0.34067532118477806
1900,EU27,Ni,ROW,0.6544476221783715
1900,EU27,Sn,CHN,0.018179169561708293
1900,EU27,Sn,EU27,0.5900302874370862
1900,EU27,Sn,ROW,0.3917905430012055
1900,EU27,Zn,CHN,0.17073400608728437
1900,EU27,Zn,EU27,0.5665165394467945
1900,EU27,Zn,ROW,0.2627494544659211
1900,ROW,Ni,CHN,0.004889466308927199
1900,ROW,Ni,EU27,0.3415421696418038
1900,ROW,Ni,ROW,0.653568364049269
1900,ROW,Sn,CHN,0.013023873782758568
1900,ROW,Sn,EU27,0.6301004604822192
1900,ROW,Sn,ROW,0.3568756657350221
1900,ROW,Zn,CHN,0.17085139267703675
1900,ROW,Zn,EU27,0.5670002405808297
1900,ROW,Zn,ROW,0.26214836674213354
1901,CHN,Ni,CHN,0.004887278593466419
1901,CHN,Ni,EU27,0.3407762502832851
1901,CHN,Ni,ROW,0.6543364711232484
1901,CHN,Sn,CHN,0.012950998135420666
1901,CHN,Sn,EU27,0.6302494190266594
1901,CHN,Sn,ROW,0.3567995828379199
1901,CHN,Zn,CHN,0.17102549997976607
1901,CHN,Zn,EU27,0.5669843236230386
1901,CHN,Zn,ROW,0.2619901763971953
1901,EU27,Ni,CHN,0.004876819811536823
1901,EU27,Ni,EU27,0.34004698870747424
1901,EU27,Ni,ROW,0.6550761914809891
1901,EU27,Sn,CHN,0.01781313085687938
1901,EU27,Sn,EU27,0.5924909806489123
1901,EU27,Sn,ROW,0.38969588849420844
1901,EU27,Zn,CHN,0.17011646347050632
1901,EU27,Zn,EU27,0.563243172751089
1901,EU27,Zn,ROW,0.2666403637784046
1901,ROW,Ni,CHN,0.004889100654024721
1901,ROW,Ni,EU27,0.3409032974636275
